,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Next_Is_Jannuary
1993-01-01,-3.0256476586292393,0.1461205357633066,-0.021012677050460758,-0.021012677050460758,0.4536083437937222,-0.1447257232354855,0.18720633056272004,0.8672557520999989,0.5194025912486314,0.5194025912486314,0.5194025912486314,1.9111743722720997,1.4635362713247975,1.0045674725809892,0.7267636996336729,1.1070685618432285,0.8316596490075271,0.6415072179027492,0.8325346867435844,0.16904284247070162,0.07734965742709995,-0.39639846529817224,-0.9851103919985649,-0.7852390588595425,-0.49353495103502276,-0.49353495103502276,-0.300801879793823,-0.9597461065216314,-1.3486849169543234,-1.6482729195849093,-1.353880790125442,NA,1.0
1993-02-01,-0.231530137583253,-0.7058401466908966,-0.7058401466908966,0.6410944148443185,-1.056927372711839,-0.11493210552592081,1.814990989307475,0.8278129585986446,0.8278129585986446,0.8278129585986446,-2.011436830284802,-0.11301754046011363,0.7889382726751545,-0.2339236929982731,0.9439269936544056,0.5421198111560062,0.7476681459827103,0.03886274265120586,0.7828701493145054,0.7828701493145054,1.0856372911538408,1.0856372911538408,0.4719201117497842,0.04516261658576986,-0.816559248649259,-1.4887023035325813,-2.5271513765680664,-1.8121055735007023,-0.4403850533306565,0.10777044773923672,-0.10455677455142624,NA,0.0
1993-03-01,-0.018441528127252554,-0.018441528127252554,0.5351473384343773,-0.16273805526935356,0.22442113357312357,1.0176177513822353,0.6118884882681007,0.6118884882681007,0.6118884882681007,-0.5550405648566824,-2.8581900118134973,-0.29295111866227475,-0.29295111866227475,-0.4933223069364163,-1.1246438155860987,-1.3427289218247767,0.3513734219035861,-1.096646455087103,0.59745588864126,0.38557107920618355,1.6316003725937176,1.6316003725937176,1.4176883453110036,1.0002483697398787,1.0002483697398787,-1.7312823880561177,-0.16483363550467167,-0.38949285065327766,0.06309996496594177,0.29359568755964555,-1.443629261281803,NA,0.0
1993-04-01,0.26949593926249815,0.6986020226100569,0.15764665662215005,0.45774727856577807,1.0725817063363852,0.7580867706348282,0.7580867706348282,0.7580867706348282,-0.14644073303581356,-1.931692385017348,-0.921115800538244,-1.931084996709947,-1.1369678030919814,-1.0322661514509297,-0.7023023863592132,-1.1279522381287144,-1.233203837838992,-0.8896618060643764,-0.2251268334038286,-0.9585669857538399,-0.6218692662724965,-0.08091073279373241,-0.40276380057730293,0.35379720328072456,1.0765711766068935,1.180132957055766,-0.11220715169509664,0.10061777418965398,0.7297177289880862,2.050303187238038,1.5641272278582283,1.468531738213114,0.0
1993-05-01,0.7745802721168716,0.3036592874346411,0.5649076071205992,1.100142956184024,0.8263638717900949,0.8263638717900949,0.8263638717900949,0.03894034393056897,-1.5151850400027096,-0.6354419961554584,-1.246762734111523,-1.8639323118872975,-0.13177249407753502,-1.1217211495626158,0.22252491946449732,-0.7544539199891394,-0.07938513075894198,-0.748345805718146,-0.748345805718146,-1.099381576117846,-2.4813167872672146,-0.019695110920201764,0.9927280545812969,0.34144604439374215,-0.31283301575219796,-0.31283301575219796,1.0314130532749153,1.374675888758622,1.374675888758622,1.7210311822196596,0.7133287847065102,0.038259995476312585,0.0
1993-06-01,0.49485632938249047,0.6176869133552517,0.8693374141789658,0.7406152663922994,0.7406152663922994,0.7406152663922994,0.37039396936293534,-0.3603059589844955,0.05332101458466856,-0.23410239670488814,-1.5090904080880585,-2.5239426762637676,1.82336896866927,2.4270528457439218,1.8127142515527204,0.1659615583984355,-0.05426089131294178,-0.4798831258512801,-0.4798831258512801,-0.2585595638913458,-0.8961862018350565,-0.04494173275837986,-0.8760478610345194,0.8179709828991656,0.8179709828991656,-0.2079774912328754,-0.4103304621676756,-0.8318991516151726,-1.259494905015358,-0.8297404157727643,-0.4081717263252672,-0.8276629354987622,0.0
1993-07-01,0.6885289716519665,1.0391380076880818,0.8597974222163417,0.8597974222163417,0.8597974222163417,0.3439910493037955,-0.6740478446025486,-0.09776703448323701,-0.49821624812115056,-2.2745779726774025,-1.1064411954085307,0.030371087988481447,0.030371087988481447,-0.7416597043601086,-0.3441785043390554,0.7813194986908072,0.024426565015718885,0.024426565015718885,0.4141896834829653,0.4141896834829653,-1.084899233698763,-2.2161918799125417,-1.8438297614164338,-0.30775576151872186,0.8315518155393886,0.4717704754157709,1.6222477346019022,1.6222477346019022,1.23065974004351,0.08601790979589576,-1.045274736417883,NA,0.0
1993-08-01,1.2578649362746257,1.085986592240346,1.085986592240346,1.085986592240346,0.5916425764374834,-0.38403640212080076,0.16826575013044404,-0.2155210403992423,-1.9179695454015673,-0.798438155703101,-1.168207897637839,-0.7915599983010411,-0.1816003347519616,0.1827934178789228,0.1827934178789228,0.1827934178789228,0.007884416616096871,-0.7209030886456719,-1.0966841460462713,-2.235894088481773,-2.0341845144448074,-1.4693202250301087,-0.14657090298000003,0.2159188630012857,0.9266158982742873,1.2717649751060665,0.9281937226255182,0.9281937226255182,0.7616938079618667,0.41481898574592857,1.1117853982354486,0.7699072565518099,0.0
1993-09-01,1.3311953626473918,1.3311953626473918,1.3311953626473918,0.8136277750238292,-0.20788720054899437,0.3703613135262173,-0.03145522917762378,-1.8138823196651053,-0.641756953296436,-1.028897946595462,-0.6193183331284092,-0.8343771940801911,-1.5749676437083795,-1.334018253433544,-1.334018253433544,-1.2161494632977201,-1.4629372426445997,-0.708056976407086,-0.46126919706020647,-0.8230365779846998,0.3143163564798198,0.428896396890872,0.06605960225587751,0.8171109791211368,0.3282361400339851,0.5761682212943742,0.33173080175079844,1.1862795302355167,1.2998037280331238,1.4222466923182537,0.9535482070721714,1.1900569524838511,0.0
1993-10-01,1.5114503667224073,1.5114503667224073,0.9582408759082564,-0.13361996122493913,0.4844492024651404,0.054961865341607845,-1.8502107279991986,-0.5973678286274193,-1.011168995658785,-0.573383989734566,-0.35480117391490895,1.9958144370621265,1.4527473961455786,0.9096803552290308,0.3642112485214772,-0.4726130384860878,-0.4726130384860878,0.08309769621071762,-1.0078405172043894,-1.852520833943531,-0.46129753503752824,-0.7423515879881281,0.613736182911482,-0.18590252433214938,0.3473795248561723,2.178131301966598,-0.13798945390913345,-0.3916793430230087,-0.9177574398938203,-0.9177574398938203,-0.38447539070549874,NA,0.0
1993-11-01,2.0241794657859384,1.3909807815990098,0.14124653649322633,0.8486830278829776,0.3570956251771016,-1.8235480537247628,-0.38955516577256816,-0.8631883171013123,-0.3621034761669611,-0.11191552086057284,-0.6059374516560401,-0.6059374516560401,-0.09781822331430164,0.39245698747119695,-0.09156298786634866,-1.0765860955708275,-1.3172131690243523,-1.5766877949784985,-2.312055488482481,-1.3004101346238275,-0.06291576468865716,0.6791920792375673,0.44686249107554354,1.1825728535886109,0.0025485611724640495,0.7511661230278659,1.2393949677161726,0.03902542887905771,0.03902542887905771,0.7811332728052822,1.2651532481428278,1.016718216553647,0.0
1993-12-01,1.8953711463595706,0.32664744230112824,1.2146541505314068,0.5975911115202962,-2.1396527806073506,-0.33963918284327715,-0.9341652226209654,-0.3051805638453434,0.008866824626294739,-0.611252145625633,-0.3006237440132019,0.5873829642170765,-0.18961847866564355,0.19315760762675477,0.572689828781082,0.9490327035391543,0.5758260194040659,0.7715243142782621,0.01883856476211752,-1.322571436758144,-1.1332065230320933,-1.520886596579623,-1.3147972418006022,-1.896213970768952,-1.0964853619080486,-0.0977446425943271,0.1047605494928845,1.0861318649924543,1.0861318649924543,1.265990507949125,1.0711436447460683,0.8762967815430115,0.0
1994-01-01,0.47609154297903544,1.4986983686202497,0.7881036516037223,-2.36403952658563,-0.2911878529885801,-0.9758295124077179,-0.2515061493900982,0.11014314903233566,-0.6039707037256069,-0.2462586270230073,0.7713536131570582,1.0884020467282403,-1.2142158116270867,0.23181164369359059,1.0921685808403063,0.5308611492588401,0.8036531511074119,1.0741627566888436,1.6377244349834885,0.5199532469686206,-0.050867869893887585,0.5222847151110134,0.5222847151110134,0.7950767169595852,-0.8956083179243495,0.27054285572135617,-1.1738016584909918,-2.0678155907339115,-1.7578546727632633,-1.1617759843581665,0.30972764177506684,0.011688297572520646,1.0
1994-02-01,1.3249003288055479,0.6611549020980152,-2.283168449523339,-0.3469792468092171,-0.9864826929941954,-0.30991374567793945,0.0278921261525079,-0.6391404207634811,-0.3050121908404285,0.6455091885148532,1.2492886490853603,0.9619515519523165,0.7358847962384917,1.198597516082069,1.198597516082069,0.13171428090408765,1.076728245344348,0.916438266125131,0.7561482869059141,-0.027308192367421123,0.440852759861397,1.062643616427537,0.7569944829180592,-0.01979541637507398,-0.646968811519522,-0.812906781549846,-0.812906781549846,-0.9667851616002966,-1.9412884427214407,-1.6089440821384746,-1.4376960970671802,NA,0.0
1994-03-01,0.8154031852446026,-2.2579831023307637,-0.23692201795760653,-0.9044577766506156,-0.19823176919255586,0.15438165343795343,-0.5418899302959356,-0.1931153571595132,0.799071649661276,1.4293174797652273,1.1344259854779306,-1.3239339773018466,-1.3239339773018466,-1.6901769298958829,-1.6901769298958829,-1.203796364034147,-0.8391662244423598,-0.1229184371689782,-0.24375798564727436,0.1143022415194356,0.22584644011478788,0.4572430703867075,0.22787623511717317,0.3482024828585705,1.0613248252420318,1.29370857231568,1.6376365179846806,1.1809858155619264,0.709853937710991,0.46996568797955146,0.7109149988966812,NA,0.0
1994-04-01,-2.1561981660618814,-0.4013150761413545,-0.9809349718017379,-0.36772041449179604,-0.06154692105421218,-0.6661180731754046,-0.3632778446816721,0.4982360470910246,1.0454771761662418,0.7894235117384406,1.3319873662061772,1.3319873662061772,-0.9363292054794864,0.24286539682318564,-0.9094998237023247,-0.008915532491635758,-0.5985128336429718,0.5977520143311295,-1.1468008889644348,-0.2546332733725373,-0.5312009262986622,-0.5312009262986622,-0.8293933144441398,-0.5566293425933653,-1.1173784900812251,0.014223393137519236,0.014223393137519236,1.1458252763562635,0.8790476288434531,2.263278727370188,2.263278727370188,NA,0.0
1994-05-01,-0.8252491703175237,-1.4490555993794323,-0.7890934653873513,-0.4595792526340035,-1.1102390632136248,-0.7843122223177803,0.1428780077581772,0.7318373190586966,0.45626375222497245,1.0401892232579657,1.3631530928729387,1.6832073780769663,0.3123695695435599,0.5964665566122227,0.05258548518775264,-0.2096578874910173,-0.7680398762126205,-0.7680398762126205,-0.2096578874910173,-0.7607907065344802,-1.3024212355944353,-1.5624038895432157,0.6321172900220927,0.906664798533826,0.6333117738275321,0.6333117738275321,0.10763288016157843,-1.4762950535599706,-0.9346645245000157,0.13933789209750203,1.4698373564236011,2.508335560902193,0.0
1994-06-01,-1.5755796195798994,-0.8223674512070186,-0.4462941859178163,-1.1888896494412509,-0.8169106374377719,0.24128789808311984,0.9134648262724356,0.5989538064272137,1.2653856326661936,1.633983017287823,0.19696636284697056,-0.636729363732667,0.18162491322471436,1.3829838324197565,-0.6223114878366138,1.0415578452669105,1.856718544558117,0.2524822883530231,-0.5693600560143407,0.6901642773698203,0.29567995207348247,0.7230379711445084,0.3285536458481706,-1.3216235433028887,-0.912101013638549,-0.06612762507275138,0.37200412557149337,-0.8749862416467552,-2.5889138657974966,-0.41761959657124853,0.8849653977833111,NA,0.0
1994-07-01,-1.1342340845243526,-0.7005262571247166,-1.5569271099582762,-1.127940994685689,0.09243022060213033,0.8676206477359563,0.5049096983005633,1.2734745662281166,1.6985608077254986,0.041316252850382706,0.041316252850382706,-0.21888966444151986,1.2043963152136827,1.2043963152136827,1.445957846927128,1.910499254068372,0.5168750326446393,-1.694342065347685,-1.4306189252201624,-1.190530206654219,-0.6879808662014183,-0.9270313632816714,-0.9270313632816714,-0.4268465329359596,-0.18891069025385682,-0.6824859353414288,0.5468492518494268,-0.4315653932799194,0.5735332876256817,0.5735332876256817,0.8301924150712172,NA,0.0
1994-08-01,-0.6564069950448816,-1.4747250789137112,-1.06481528644364,0.1012879830694391,0.8420069382955349,0.49542516159814537,1.2298131855829926,1.6359965253942446,0.05244697128021729,0.05244697128021729,-1.6941926110103038,0.48071623491174587,-0.7761497378969608,-0.37326452872499366,-0.9695712258490633,-1.1736872078990646,-1.1736872078990646,-1.6822662665402912,-1.3718233878915629,-0.6550726656024541,-0.6550726656024541,-0.3488799066317599,-0.15094065169074994,0.7242593495588935,1.1944462026892588,1.0970402823018963,0.9104581977263542,1.1899907333300712,1.0026716556620647,1.100496180004811,1.01093677940855,1.100116071546518,0.0
1994-09-01,-0.4212949444509457,-0.20124196737576092,0.4247603891114781,0.8224025393302334,0.6363461113959438,1.0305896107581285,1.2486421062235389,0.3985409373076593,0.3985409373076593,-0.5391122903557156,-1.7019649649450175,-2.0962084643072023,-0.5446778740256739,-1.5484220843814613,-1.8766963662148346,-0.5088868585757912,0.8305579357711984,-0.16489086788743365,-0.4904295307055287,-0.4904295307055287,0.1848498063714965,0.8519372301790626,0.19027328136180174,0.19027328136180174,-1.4641035296809652,-0.4332310974236756,1.8783803672493633,0.26370859967162263,-0.0513288159587919,0.2899617176408184,2.2507230179425317,0.6424313180099888,0.0
1994-10-01,-0.20826075678278913,0.4517348453851872,0.870969801390255,0.6748101177737645,1.090461869026652,1.3203550739923384,0.42409162215695567,0.42409162215695567,-0.5644781495113893,-1.7904761721144447,-1.5646882029517168,-1.1286116705217684,2.474583193585028,-0.2953743681106851,-0.2953743681106851,-1.3535882365991558,0.08815196969328482,-0.6181293713269439,0.09111379467175676,0.09111379467175676,-0.6013755957521715,0.45956211795762814,-0.2329272724663002,-0.2329272724663002,1.185559059531101,1.185559059531101,0.48198983886039,-0.5676900468176898,-0.22030563898158875,-2.3563035158559136,-0.5246976934486933,1.2410605514340851,0.0
1994-11-01,0.4793360456878753,0.8960907138052318,0.7010915548071259,1.1142842172140777,1.34281732249443,0.4518563659589831,0.4518563659589831,-0.5308648055492241,-1.7496095492873758,-1.5251573923156012,-0.9214749638445587,-0.7102258749299475,-0.18048880950469615,-0.5169059962990808,-0.15536965955738777,-1.2077901132534279,-0.8700656057849717,-0.5350533092663105,0.14925986597160554,0.14925986597160554,0.8282268445279752,1.1503063006930654,0.8040601921065431,0.4831699523949857,2.1809031973805943,1.517485080928569,0.18044241546371778,-2.1823626699124516,-1.1170415783969116,-0.7846982772297375,-0.45498178052958177,0.5616440842958927,0.0
1994-12-01,0.9095732220148632,0.7210040365795781,1.1205719330681594,1.3415693041805694,0.47998721997187027,0.47998721997187027,-0.470329344332449,-1.6488867533029705,-1.4318357638175678,-0.8480593804564227,-0.6535816938775018,-1.3555054597516825,-1.6320634456413015,-1.078947473862064,-0.5344739391418772,-0.5344739391418772,-1.3478797799937006,-0.9241486963330635,-0.22722257189122183,-0.6301329875841611,-0.07701701580492382,-0.2076906641377697,0.20610922224957498,0.3465749527572352,0.3465749527572352,1.2150521232155294,1.880299787455469,1.3640582137948472,1.238297108632413,0.9762948062106691,0.9762948062106691,NA,0.0
1995-01-01,0.9881826134700249,1.3840738825620391,1.603037744485293,0.7493835151493984,0.7493835151493984,-0.19218870320911804,-1.359901606161193,-1.1448478132008542,-0.5664430531943293,-0.3737548547018656,-1.1059596995290177,-0.7309655408197752,-0.03219627657641132,-0.16102630440672472,-0.29084338424309325,-0.7921370309958298,-0.9250081512925861,-1.43814338025208,-1.1753684847768553,-0.9146957884654323,-0.9146957884654323,-0.3974880576887996,-0.019316407613412474,-0.39314934418405867,-0.39314934418405867,-0.2607764905884116,0.6352859029821071,0.8830359565019356,1.3767342449705395,1.1335694163218242,1.8630639022679703,2.216304810688809,1.0
1995-02-01,1.530941427593713,1.7358636141205204,0.9369523706081946,0.9369523706081946,0.05576112715747666,-1.0370688914890476,-0.8358060297216474,-0.29449310677186025,-0.11416158262826977,-0.7994117260518991,-0.7994117260518991,-1.3161178473734771,0.9968033076859928,0.10443986605064541,-0.7676675964095242,1.3214562491104818,1.0445444107182944,-0.4141390208908829,-0.13032026451127568,-0.7195820634708535,-0.433714370068581,-1.0250034458594417,-1.0250034458594417,-1.0250034458594417,-1.0250034458594417,-1.6248918392156146,-0.12627114921587398,0.7694067852026905,1.9395720597323487,0.777647385727547,1.362730022992376,NA,0.0
